RunDate,RunNumber,PlanningDataID,PlanningDataVersion,BaselineID,ID,ShortName,LongName,ShortFileName,LongFileName,StartID,StartFullName,StartUTID,EndID,EndFullName,EndUTID,Type,Category,Slope,TotalLeadLag,StartLeadLag,EndLeadLag,Comments,Unschedulable,Driving,Complete,Critical,OnLoop,LongestPath
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1319,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1166,\Construction\Finishes.Carpenter  1st Fix.Carpenter  1st Fix - 2nd,910,1171,\Construction\Finishes.Plastering.Plastering - 2nd,940,Finish-to-Start (FS),Normal,64.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1320,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1168,\Construction\Finishes.Plastering.Plastering - G,920,1173,\Construction\Finishes.Screeding.Screeding - G,950,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1321,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1170,\Construction\Finishes.Plastering.Plastering - 1st,930,1175,\Construction\Finishes.Screeding.Screeding - 1st,960,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1322,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1171,\Construction\Finishes.Plastering.Plastering - 2nd,940,1176,\Construction\Finishes.Screeding.Screeding - 2nd,970,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1323,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1173,\Construction\Finishes.Screeding.Screeding - G,950,1179,\Construction\Finishes.Ceiling Grid.Ceiling Grid - G,990,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1324,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1175,\Construction\Finishes.Screeding.Screeding - 1st,960,1180,\Construction\Finishes.Ceiling Grid.Ceiling Grid - 1st,1000,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1325,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1176,\Construction\Finishes.Screeding.Screeding - 2nd,970,1181,\Construction\Finishes.Ceiling Grid.Ceiling Grid - 2nd,1010,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1326,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1183,\Construction\Finishes.Carpenter  2nd Fix.Carpenter  2nd Fix - G,1020,1187,\Construction\Finishes.Ceiling Tiles.Ceiling Tiles - G,1050,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1327,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1187,\Construction\Finishes.Ceiling Tiles.Ceiling Tiles - G,1050,1191,\Construction\Finishes.Painting.Painting - G,1080,Finish-to-Start (FS),Normal,24.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1328,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1184,\Construction\Finishes.Carpenter  2nd Fix.Carpenter  2nd Fix - 1st,1030,1188,\Construction\Finishes.Ceiling Tiles.Ceiling Tiles - 1st,1060,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1329,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1188,\Construction\Finishes.Ceiling Tiles.Ceiling Tiles - 1st,1060,1192,\Construction\Finishes.Painting.Painting - 1st,1090,Finish-to-Start (FS),Normal,16.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1330,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1185,\Construction\Finishes.Carpenter  2nd Fix.Carpenter  2nd Fix - 2nd,1040,1189,\Construction\Finishes.Ceiling Tiles.Ceiling Tiles - 2nd,1070,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1331,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1189,\Construction\Finishes.Ceiling Tiles.Ceiling Tiles - 2nd,1070,1193,\Construction\Finishes.Painting.Painting - 2nd,1100,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1332,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1187,\Construction\Finishes.Ceiling Tiles.Ceiling Tiles - G,1050,1195,\Construction\Finishes.Tiling.Tiling - G,1110,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1333,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1184,\Construction\Finishes.Carpenter  2nd Fix.Carpenter  2nd Fix - 1st,1030,1196,\Construction\Finishes.Tiling.Tiling - 1st,1120,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1334,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1191,\Construction\Finishes.Painting.Painting - G,1080,1199,\Construction\Finishes.Carpeting.Carpeting - G,1140,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1335,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1199,\Construction\Finishes.Carpeting.Carpeting - G,1140,1203,\Construction\Finishes.Reception Desk,1170,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1336,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1199,\Construction\Finishes.Carpeting.Carpeting - G,1140,1205,\Construction\Finishes.Final Clean.Final Clean - G,1180,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1337,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1200,\Construction\Finishes.Carpeting.Carpeting - 1st,1150,1206,\Construction\Finishes.Final Clean.Final Clean - 1st,1190,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1338,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1201,\Construction\Finishes.Carpeting.Carpeting - 2nd,1160,1207,\Construction\Finishes.Final Clean.Final Clean 2nd,1380,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1339,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1207,\Construction\Finishes.Final Clean.Final Clean 2nd,1380,1212,\Construction.Completion,1210,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1340,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1193,\Construction\Finishes.Painting.Painting - 2nd,1100,1201,\Construction\Finishes.Carpeting.Carpeting - 2nd,1160,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1341,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1197,\Construction\Finishes.Tiling.Tiling - 2nd,1130,1201,\Construction\Finishes.Carpeting.Carpeting - 2nd,1160,Finish-to-Start (FS),Normal,32.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1342,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1185,\Construction\Finishes.Carpenter  2nd Fix.Carpenter  2nd Fix - 2nd,1040,1197,\Construction\Finishes.Tiling.Tiling - 2nd,1130,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1343,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1192,\Construction\Finishes.Painting.Painting - 1st,1090,1200,\Construction\Finishes.Carpeting.Carpeting - 1st,1150,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1344,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1214,\Construction\External Works.Hardcore for paving,1230,1216,\Construction\External Works.Paving,1240,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1345,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1216,\Construction\External Works.Paving,1240,1218,\Construction\External Works.Road base,1250,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1346,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1218,\Construction\External Works.Road base,1250,1220,\Construction\External Works.Road finish,1260,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1347,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1220,\Construction\External Works.Road finish,1260,1222,\Construction\External Works.Road painting,1270,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1348,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1220,\Construction\External Works.Road finish,1260,1224,\Construction\External Works.Planting,1280,Finish-to-Start (FS),Normal,16.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,1349,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1224,\Construction\External Works.Planting,1280,1212,\Construction.Completion,1210,Finish-to-Start (FS),Normal,24.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2112,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1112,\Construction\Internals.Brickwork Stairs.Brickwork Stairs G-1,550,1116,\Construction\Internals.Blockwork Reception,580,Start-to-Start (SS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2114,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1079,\Construction\Superstructure.Stair Structure.Stair 1-2,360,1113,\Construction\Internals.Brickwork Stairs.Brickwork Stairs 1-2,560,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2115,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1082,\Construction\Superstructure.Stair Structure.Stair 2-R,370,1114,\Construction\Internals.Brickwork Stairs.Brickwork Stairs 2-3,570,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2144,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1076,\Construction\Superstructure.Roof Plant Room,340,1095,\Construction\Envelope.Roof Finishes,440,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2145,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1121,\Construction\Services\1st Fixes.Electrical  1st Fix.E 1st Fix - G,610,1142,\Construction\Services\2nd Fixes.Electrical  2nd Fix.E 2nd Fix - G,740,Finish-to-Start (FS),Normal,352.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2146,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1132,\Construction\Services\1st Fixes.Mechanical  1st Fix.M 1st Fix - G,650,1147,\Construction\Services\2nd Fixes.Mechanical  2nd Fix.M 2nd Fix - G,780,Finish-to-Start (FS),Normal,360.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2147,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1137,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix - G,690,1152,\Construction\Services\2nd Fixes.Plumbing  2nd Fix.P 2nd Fix - G,820,Finish-to-Start (FS),Normal,328.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2148,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1122,\Construction\Services\1st Fixes.Electrical  1st Fix.E1st Fix - 1st,620,1143,\Construction\Services\2nd Fixes.Electrical  2nd Fix.E 2nd Fix - 1st,750,Finish-to-Start (FS),Normal,296.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2149,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1133,\Construction\Services\1st Fixes.Mechanical  1st Fix.M 1st Fix - 1st,660,1148,\Construction\Services\2nd Fixes.Mechanical  2nd Fix.M 2nd Fix - 1st,790,Finish-to-Start (FS),Normal,304.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2150,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1138,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix - 1st,700,1153,\Construction\Services\2nd Fixes.Plumbing  2nd Fix.P 2nd Fix - 1st,830,Finish-to-Start (FS),Normal,272.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2151,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1123,\Construction\Services\1st Fixes.Electrical  1st Fix.E1st Fix - 2nd,630,1144,\Construction\Services\2nd Fixes.Electrical  2nd Fix.E 2nd Fix - 2nd,760,Finish-to-Start (FS),Normal,280.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2152,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1134,\Construction\Services\1st Fixes.Mechanical  1st Fix.M 1st Fix - 2nd,670,1149,\Construction\Services\2nd Fixes.Mechanical  2nd Fix.M 2nd Fix - 2nd,800,Finish-to-Start (FS),Normal,288.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2153,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1139,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix - 2nd,710,1154,\Construction\Services\2nd Fixes.Plumbing  2nd Fix.P 2nd Fix - 2nd,840,Finish-to-Start (FS),Normal,256.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2154,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1140,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix R,720,1145,\Construction\Services\2nd Fixes.Electrical  2nd Fix.E 2nd Fix - R,770,Finish-to-Start (FS),Normal,136.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2155,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1137,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix - G,690,1164,\Construction\Finishes.Carpenter  1st Fix.Carpenter  1st Fix - G,890,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2156,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1138,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix - 1st,700,1165,\Construction\Finishes.Carpenter  1st Fix.Carpenter  1st Fix - 1st,900,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2157,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1139,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix - 2nd,710,1166,\Construction\Finishes.Carpenter  1st Fix.Carpenter  1st Fix - 2nd,910,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2158,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1101,\Construction\Envelope.Roof Watertight,490,1168,\Construction\Finishes.Plastering.Plastering - G,920,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2159,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1179,\Construction\Finishes.Ceiling Grid.Ceiling Grid - G,990,1142,\Construction\Services\2nd Fixes.Electrical  2nd Fix.E 2nd Fix - G,740,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2160,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1180,\Construction\Finishes.Ceiling Grid.Ceiling Grid - 1st,1000,1143,\Construction\Services\2nd Fixes.Electrical  2nd Fix.E 2nd Fix - 1st,750,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,1,0,1
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2161,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1140,\Construction\Services\1st Fixes.Plumbing  1st Fix.P 1st Fix R,720,1177,\Construction\Finishes.Screeding.Screeding - R,980,Finish-to-Start (FS),Normal,64.00,0.00,0.00,0.00,,0,0,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2162,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1147,\Construction\Services\2nd Fixes.Mechanical  2nd Fix.M 2nd Fix - G,780,1183,\Construction\Finishes.Carpenter  2nd Fix.Carpenter  2nd Fix - G,1020,Finish-to-Start (FS),Normal,0.00,0.00,0.00,0.00,,0,1,0,0,0,0
2023/08/04 15:53:18,1,{098DEE34-04A1-49C9-94B6-9E222502F578},6,-1,2163,2sob,2 Storey Office Block,2 Storey Office Block Example,C:\Users\sannez\OneDrive - Solid Support\1 Marketing\7 Business Intelligence\Templates\Free Template\2 Storey Office Block Example.pp,1177,\Construction\Finishes.Screeding.Screeding - R,980,1145,\Construction\Services\2nd Fixes.Electrical  2nd Fix.E 2nd Fix - R,770,Finish-to-Start (FS),Normal,48.00,0.00,0.00,0.00,,0,0,0,0,0,0
